restaurant	fodors	address
1667	1	Orleans Plaza, 37 New Orleans Rd., Ste. L, South End, Hilton Head Island, SC, 29928 |
1668	1	2410 Rte. 174, Edisto Island, SC, 29438 |
1669	1	1929 Sea Island Pkwy., 18 mi southeast of Beaufort, St. Helena, SC, 29920 |
1670	1	3979 U.S. 17 Business, Murrells Inlet, SC, 29576 |
1671	1	7726 N. Kings Hwy., North End, Myrtle Beach, SC, 29572 |
1672	1	3751 Grissom Pkwy., Central Myrtle Beach, Myrtle Beach, SC, 29577 |
1673	1	10880 Ocean Hwy. #21 , at the Hammock Shops Village, Pawleys Island, SC, 29585 |
1674	1	9305 Ocean Hwy., Pawleys Island, SC, 29585 |
1675	1	501 Hwy. 17 N, North Myrtle Beach, SC, 29582 |
1676	1	3000 N. Ocean Blvd., The Strip, Myrtle Beach, SC, 29577 |
1677	1	703 Front St. , Georgetown, SC, 29440 |
1678	1	9706 N. Kings Hwy., Myrtle Beach, SC, 29572 |
1679	1	1818 Augusta St., Greenville, SC, 29605 |
1680	1	2013 Greene St., Five Points, Columbia, SC, 29205 |
1681	1	2601 Devine St., Shandon, Columbia, SC, 29205 |
1682	1	116 Laurens St. , Aiken, SC, 29801
1683	1	207 S. Main St., Greenville, SC, 29601 |
1684	1	Hwy. 44, 6&frac12; mi west of town, Rapid City, SD |
1685	1	2421 W. Main St., Rapid City, SD |
1686	1	317 N. Main St., Pinch District, Memphis, TN |
1687	1	912 Ridge Lake Blvd., Memphis, TN, 38120 |
1688	1	342 U.S. 70, Mason, TN, 38049 |
1689	1	5259 Poplar Ave., East Memphis, Memphis, TN |
1690	1	1044 S. Yates Rd., East Memphis, Memphis, TN |
1691	1	2146 Monroe Ave., Midtown, Memphis, TN |
1692	1	2855 Poplar Ave., Memphis, TN, 38111 |
1693	1	928 S. Cooper St., Cooper-Young District, Memphis, TN, 38104 |
1694	1	911 20th Ave. S, Nashville, TN |
1695	1	231 6th Ave. N, Nashville, TN |
1696	1	2210 Crestmoor Rd., Nashville, TN |
1697	1	115 27th Ave. N, Nashville, TN, 37203 |
1698	1	1239 6th Ave. N, Nashville, TN |
1699	1	1400 Murfreesboro Rd., Nashville, TN, 37217 |
1700	1	160 2nd Ave. N, Nashville, TN, 37201 |
1701	1	1796 21st Ave. S, Nashville, TN |
1702	1	901 2nd Ave. N, Nashville, TN |
1703	1	6500 W. Bee Cave Rd., West Lake, Austin, TX |
1704	1	The Domain shopping center, 11506 Century Oaks Terrace, 78758, North Austin, Austin, TX |
1705	1	401 W. 2nd St., 78701, Second Street &amp; Warehouse District, Austin, TX |
1706	1	1900 Rio Grande St., University of Texas, Austin, TX |
1707	1	2613 S. Lamar Blvd., South Austin, Austin, TX |
1708	1	512 W. 29th St., University of Texas, Austin, TX |
1709	1	11570 Research Blvd., Northwest Austin, Austin, TX |
1710	1	6416 N. Lamar Blvd., North Austin, Austin, TX |
1711	1	98 San Jacinto Blvd., Downtown &amp; the Capitol Area, Austin, TX |
1712	1	Lajitas Resort, off Rte. 170, 25 mi west of park entrance, Lajitas, TX
1713	1	7 mi southwest of Chisos Basin Junction and 9 mi southwest of Panther Junction, Big Bend National Park, TX
1714	1	4714 Maple Ave., Uptown/Medical District, Dallas, TX |
1715	1	5450 W. Lovers La., Suite 225, Inwood Village, Dallas, TX, 75209 |
1716	1	2800 Routh St., Uptown, Dallas, TX |
1717	1	3715 Greenville Ave., Lower Greenville, Dallas, TX |
1718	1	2917 Fairmount St., Uptown, Dallas, TX, 75201 |
1719	1	2406 N. Main St., Stockyards, Fort Worth, TX, 76106 |
1720	1	2914 Main St., Deep Ellum, Dallas, TX |
1721	1	3008 Maple Ave., Uptown, Dallas, TX |
1722	1	3090 Olive St., Victory Park, Dallas, TX, 75219 |
1723	1	4713 Camp Bowie Blvd., West Side, Fort Worth, TX |
1724	1	310 Houston St., Sundance Square, Fort Worth, TX |
1725	1	1701 N. Market St., Ste. 102, West End, Dallas, TX |
1726	1	2615 Commerce St., Deep Ellum, Dallas, TX |
1727	1	6047 Lewis St., Lakewood, Dallas, TX |
1728	1	4514 Travis St., Suite 122, Uptown, Dallas, TX |
1729	1	1618 Main St., Downtown Dallas, Dallas, TX |
1730	1	1411 North St., Nacogdoches, TX |
1731	1	1004 N. 14th St., Huntsville, TX |
1732	1	117 E. Austin St., Jefferson, TX |
1733	1	2630 Westheimer Rd., at Kirby Dr., River Oaks, Houston, TX |
1734	1	701 Texas Ave., Downtown, Houston, TX, 77002 |
1735	1	1728 Post Oak Blvd., Uptown/Galleria, Houston, TX, 77056 |
1736	1	5555 Washington Ave., West Side/Memorial Park, Houston, TX |
1737	1	2706 Westheimer Rd., River Oaks, Houston, TX |
1738	1	3412 W. Lamar St., Montrose, Houston, TX |
1739	1	3011 Smith St., Downtown, Houston, TX, 77006 |
1740	1	500 Westheimer Rd., Montrose, Houston, TX |
1741	1	3900 Seawall Blvd., Galveston, TX |
1742	1	5109 Kirby Dr., West University, Houston, TX |
1743	1	322 Westheimer Rd., Montrose, Houston, TX, 77006 |
1744	1	2300 Ship's Mechanic Row, Galveston, TX |
1745	1	628 14th St., Galveston, TX |
1746	1	1226 Westheimer Rd., Montrose, Houston, TX |
1747	1	2704 Navigation Blvd., East End, Houston, TX |
1748	1	250 W. 19th St., Heights, Houston, TX |
1749	1	507 Westheimer Rd., Montrose, Houston, TX |
1750	1	10505 Katy Fwy., West Side/, Memorial Park, Houston, TX |
1751	1	Hotel ICON, 220 Main St., Downtown, Houston, TX, 77002 |
1752	1	814 Water St., Waxahachie, TX, 75165 |
1753	1	1915 Dutton Ave., Waco, TX |
1754	1	1925 Speight Ave., Waco, TX |
1755	1	725 Austin Ave., Waco, TX |
1756	1	1815 N. 18th St., Waco, TX |
1757	1	702 E. Central Ave., Waco, TX
1758	1	146 E. Houston St. (N. Saint Mary's St.), River Walk, San Antonio, TX |
1759	1	8539 Fredericksburg Rd., Northwest, San Antonio, TX |
1760	1	Hyatt Regency Hill Country Resort &amp; Spa, 9800 Hyatt Resort Dr., Outskirts, San Antonio, TX |
1761	1	203 S. Saint Mary's St. (W. Market St.), River Walk, San Antonio, TX |
1762	1	4200 Broadway St., Alamo Heights, San Antonio, TX |
1763	1	1900 Blanco Rd., North, San Antonio, TX |
1764	1	3920 Harry Wurzbach Rd., North, San Antonio, TX |
1765	1	515 Villita St., River Walk, San Antonio, TX |
1766	1	Westin La Cantera Resort, 16641 La Cantera Pkwy., Northwest, San Antonio, TX |
1767	1	800 South Alamo St., King William, San Antonio, TX |
1768	1	2427 Vance Jackson Rd., Northwest, San Antonio, TX |
1769	1	Historic Exchange Building, 152 E. Pecan St., Downtown, San Antonio, TX |
1770	1	13444 West Ave., Ste. 300, North, San Antonio, TX |
1771	1	Cambridge Shopping Center, 5800 Broadway St., Alamo Heights, San Antonio, TX |
1772	1	110 E. Crockett St., River Walk, San Antonio, TX |
1773	1	1170 E. Commerce St., Downtown, San Antonio, TX |
1774	1	223 Losoya St., River Walk, San Antonio, TX |
1775	1	1 Padre Blvd., next to Sea Ranch, South Padre Island, TX |
1776	1	13313 South Padre Island Dr. (S.P.I.D.), Corpus Christi, TX |
1777	1	109 W. Main, Llano, TX |
1778	1	203 E. San Antonio, Fredericksburg, TX |
1779	1	323 E. Main St, Fredericksburg, TX |
1780	1	601 Bessemer Ave., Llano, TX |
1781	1	1004 Front St., Comfort, TX, 78013 |
1782	1	245 E. Main St., Fredericksburg, TX |
1783	1	905 W. Main St., Fredericksburg, TX |
1784	1	1287 Gruene Rd., Gruene, TX
1785	1	907 13th St., at the corner of Sycamore, Bandera, TX |
1786	1	1324 E. Common St, New Braunfels, TX |
1787	1	232 W. Main St, Fredericksburg, TX |
1788	1	10661 U.S. Hwy 87, Fredericksburg, TX
1789	1	303 W. San Antonio St., New Braunfels, TX |
1790	1	14004 RR 12, Wimberley, TX |
1791	1	607 S. Washington St., Fredericksburg, TX |
1792	1	210 S. Adams St., Fredericksburg, TX |
1793	1	829 FM 289, via the Welfare exit (#533) off I-10 W, Boerne, TX |
1794	1	249 Main St., Fredericksburg, TX
1795	1	700 1st St., Marble Falls, TX |
1796	1	900 RR 620 S., Austin, TX |
1797	1	7701 E. I-40, Amarillo, TX |
1798	1	1701 5th Ave., Canyon, TX |
1799	1	2201 S. Ross Ave., Amarillo, TX |
1800	1	209 W. Holland Ave., Alpine, TX |
1801	1	100 E. San Antonio St., Marfa, TX |
1802	1	1901 Knickerbocker Rd., San Angelo, TX |
1803	1	20 N. Hwy. 12, Boulder, UT |
1804	1	148 S. Main St. , Helper, UT |
1805	1	25 S. Vernal Ave., Vernal, UT |
1806	1	550 E. Main St. , Vernal, UT |
1807	1	19 S. Carbon Ave. , Price, UT |
1808	1	87 W. Main St. , Price, UT |
1809	1	84 S. Carbon Ave., Price, UT, 84501 |
1810	1	434 E. Main St. , Price, UT |
1811	1	115 W. Main St., Green River, UT |
1812	1	1393 N. U.S. 191, Moab, UT
1813	1	60 N. 100 West St., Moab, UT |
1814	1	690 N. Main St., Logan, UT |
1815	1	258 25th St., Ogden, UT |
1816	1	306 N. Main St., Brigham City, UT |
1817	1	253 25th St., Ogden, UT |
1818	1	7350 E. 200 South St., 17 mi from Ogden via Rte. 39, Huntsville, UT |
1819	1	382 4th Ave., Salt Lake City, UT |
1820	1	48 Market St., Downtown, Salt Lake City, UT |
1821	1	260 S. 1300 East St., University of Utah, Salt Lake City, UT |
1822	1	54 Market St., Downtown, Salt Lake City, UT |
1823	1	173 W. Broadway, Downtown, Salt Lake City, UT, 84101 |
1824	1	151 S. 500 East St., Downtown, Salt Lake City, UT |
1825	1	3698 E. Fort Union Blvd., Cottonwood, Salt Lake City, UT |
1826	1	736 W. North Temple, Salt Lake City, UT, Downtown |
1827	1	254 S. 200 West St., Downtown, Salt Lake City, UT |
1828	1	308 W. 300 South St., Downtown, Salt Lake City, UT |
1829	1	223 Hunter Ridge Rd. (Rte. 143), Brian Head, UT |
1830	1	310 W. Main St., Escalante, UT |
1831	1	332 N. 300 West St., Kanab, UT |
1832	1	UT Rte. 14, 5 mi east of town in Cedar Canyon, Cedar City, UT |
1833	1	95 Zion Park Blvd., Springdale, UT |
1834	1	428 Zion Park Blvd., Springdale, UT |
1835	1	1890 Bonanza Dr., Park City, UT |
1836	1	7700 Stein Way, Deer Valley, UT |
1837	1	45 E. Center St., Provo, UT |
1838	1	1821 Sidewinder Dr., Park City, UT |
1839	1	Rte. 210, across from Alta Lodge, Alta, UT |
1840	1	Snowbird Plaza Center, Hwy. 210, Snowbird, UT |
1841	1	380 E. Main St., Midway, UT |
1842	1	Sundance Resort, N. Fork Provo Canyon, Sundance, UT |
1843	1	Meet at The Forum of The Canyons Resort, Park City, UT |
1844	1	1250 Iron Horse Dr., Park City, UT |
1845	1	Zion Canyon Scenic Dr., 3&frac14; mi north of Canyon Junction, Zion National Park, UT |
1846	1	442 Woodstock Rd., in Gallery Pl., Woodstock, VT |
1847	1	Rte. 106, 12 mi south of Woodstock, Reading, VT |
1848	1	61 Central Woodstock, upstairs, Woodstock, VT, 05091 |
1849	1	115 St. Paul St., Burlington, VT |
1850	1	98 Mill St., St. Johnsbury, VT |
1851	1	311 Mountain Rd., Stowe, VT |
1852	1	294 Mountain Rd., Stowe, VT |
1853	1	123 Church St., Burlington, VT |
1854	1	Rte. 114, East Burke, VT |
1855	1	Main St., 10 mi east of Montpelier, Plainfield, VT |
1856	1	5371 Rte. 7, 5 mi north of Vergennes, Ferrisburg, VT |
1857	1	Rte. 7A, 3&frac12; mi north of Manchester, East Dorset, VT |
1858	1	Dorset Green at Rte. 30, Dorset, VT |
1859	1	Rte. 103, Mount Holly, VT |
1860	1	10 Toll Gate Rd., Manchester, VT |
1861	1	132 Elliot St., Brattleboro, VT, 05301 |
1862	1	3732 Rte. 30/100, Jamaica, Stratton, VT, 05343 |
1863	1	1418 Emmet St., Downtown, Charlottesville, VA, 22902 |
1864	1	100 Old Church St., Low Moor, VA, 24457 |
1865	1	5794 3 Notched Rd., at Rte. 240, Crozet, VA, 22932 |
1866	1	Rte. 340, White Post, Winchester, VA, 22663 |
1867	1	316 E. Main St., Salem, VA, 24153 |
1868	1	101 W. Nelson St., Lexington, VA, 24450 |
1869	1	105 W. Beverly St., Staunton, VA |
1870	1	8332 Leesburg Pike, Tysons Corner, VA, 22102
1871	1	138 N. Royal St., Alexandria, VA, 22314 |
1872	1	121 King St., Alexandria, VA, 22314 |
1873	1	11 N. King St., Leesburg, VA, 20175 |
1874	1	7 Bollingbrook St., Petersburg, VA, 23803 |
1875	1	1719-21 E. Franklin St., Richmond, VA, 23223 |
1876	1	Jefferson Hotel, 101 W. Franklin St., Richmond, VA, 23220 |
1877	1	7452 East Side Dr., Chincoteague, VA
1878	1	10900 Warwick Blvd., U.S. 60, Newport News, VA |
1879	1	700 Jordan Point Rd., Hopewell, VA |
1880	1	501 N. Birdneck Rd., Virginia Beach, VA, 23451 |
1881	1	Old Hampton La. at History Museum Way, Hampton, VA |
1882	1	9220 John Tyler Memorial Hwy., Charles City, VA |
1883	1	1211 Jamestown Rd., Colonial Williamsburg, VA |
1884	1	Merchants Sq., 403 Duke of Gloucester St., Colonial Williamsburg, VA |
1885	1	550 Columbia Point Dr., Richland, WA, 99352 |
1886	1	2525 N. 20th St., Pasco, WA, 99301 |
1887	1	245 Basin St. NW, Ephrata, WA |
1888	1	1129 S. 2nd Ave., Walla Walla, WA |
1889	1	125 S. Wall St., Spokane, WA, 99201 |
1890	1	316 Spokane Way, Grand Coulee, WA, 99133 |
1891	1	1500 W. 1st Ave., Ritzville, WA |
1892	1	512 River Dr., Coulee Dam, WA, 99116 |
1893	1	214 N. Howard St., Spokane, WA, 99201 |
1894	1	Longmire, WA
1895	1	1304 12th St., Bellingham, WA |
1896	1	105 N.W. Coveland St., Coupeville, WA |
1897	1	505 S. 1st St., La Conner, WA |
1898	1	901 Grace St. NW, Coupeville, WA |
1899	1	Pier 61, Anacortes, WA
1900	1	2305 Eastlake Ave. E, Eastlake, Seattle, WA |
1901	1	407 Olive Way, Downtown, Seattle, WA |
1902	1	214 Broadway E, Capitol Hill, Seattle, WA |
1903	1	2576 Aurora Ave. N, Queen Anne, Seattle, WA |
1904	1	1531 14th Ave., Capitol Hill, Seattle, WA, 98122 |
1905	1	4549 University Way NE, University District, Seattle, WA |
1906	1	1520 1st Ave., Downtown, Seattle, WA |
1907	1	1423 34th Ave., Madrona, Seattle, WA |
1908	1	2001 4th Ave., Downtown, Seattle, WA, 98101 |
1909	1	115 Broadway E, Capitol Hill, Seattle, WA |
1910	1	1514 E. Olive Way, Capitol Hill, Seattle, WA |
1911	1	607 N. 35th St., Fremont, Seattle, WA |
1912	1	2505 1st Ave., Belltown, Seattle, WA |
1913	1	2020 Western Ave., Belltown, Seattle, WA, 98121 |
1914	1	2234 1st Ave., Belltown, Seattle, WA |
1915	1	2701 E. Madison St., Madison Park, Seattle, WA |
1916	1	5425 Russell Ave. NW, Ballard, Seattle, WA |
1917	1	628 S. Weller St., International District, Seattle, WA |
1918	1	401 NE Northlake Way, Wallingford, Seattle, WA |
1919	1	424 7th Ave. S, International District, Seattle, WA |
1920	1	7302 15th Ave, N.W., Ballard, Seattle, WA |
1921	1	212 12th Ave. S, International District, Seattle, WA |
1922	1	1612 N. 45th St., Wallingford, Seattle, WA |
1923	1	722 4th Ave., Downtown, Seattle, WA |
1924	1	615 19th Ave. E, Capitol Hill, Seattle, WA |
1925	1	6804 E. Greenlake Way N, Green Lake, Seattle, WA |
1926	1	4225 Fremont Ave. N, Fremont, Seattle, WA |
1927	1	1919 Post Alley, Downtown, Seattle, WA, 98101 |
1928	1	2808 E. Madison St., Madison Valley, Seattle, WA, 98112 |
1929	1	1048 S. Jackson St., International District, Seattle, WA |
1930	1	In Edgewater Hotel, 2411 Alaskan Way, Pier 67, Belltown, Seattle, WA |
1931	1	610 S. Jackson St., International District, Seattle, WA |
1932	1	205 Lake St. S, Kirkland, WA |
1933	1	1514 Pike Pl., Downtown, Seattle, WA |
1934	1	704 NW 65th St., Ballard, Seattle, WA |
1935	1	220 Kirkland Ave., Kirkland, WA |
1936	1	4411 Stone Way N, Wallingford, Seattle, WA |
1937	1	600 5th Ave. S, International District, Seattle, WA |
1938	1	8827 N. Harborview Dr., Gig Harbor, WA |
1939	1	101 Winslow Way E, Bainbridge Island, WA, 98110 |
1940	1	481 Madison Ave. E, Bainbridge Island, WA, 98110
1941	1	504 5th Ave. S, Edmonds, WA |
1942	1	Rhodes Bldg., 950 Broadway, Tacoma, WA |
1943	1	504 E. Main Ave., Puyallup, WA |
1944	1	101 W. N. Bend Way, North Bend, WA
1945	1	18924 Front St., Poulsbo, WA |
1946	1	4116 Harborview Dr., Gig Harbor, WA |
1947	1	19472-B 7th Ave. NE, Poulsbo, WA, 98370 |
1948	1	9226 Bayshore Dr. NW, Silverdale, WA |
1949	1	Hwy. 103 and 42nd Pl., Seaview, WA, 98644
1950	1	900 Pacific Hwy. S, Ilwaco, WA
1951	1	131 E. Chance a la Mer Blvd., Ocean Shores, WA |
1952	1	1345 S. Sequim Ave., Sequim, WA |
1953	1	256861 U.S. 101, Port Angeles, WA
1954	1	292 W. Bell St., Sequim, WA, 98382 |
1955	1	634 Water St., Port Townsend, WA, 98368 |
1956	1	1471 Bay View Ave., Neah Bay, WA
1957	1	Lopez Village, WA
1958	1	50 Duck Soup La., San Juan Island, WA |
1959	1	22 N. 1st St., Yakima, WA |
1960	1	612 E. Edison Ave., Sunnyside, WA |
1961	1	1013 N. 1st St., Yakima, WA |
1962	1	311 N. Pearl St., Ellensburg, WA |
1963	1	1107 N. Old World 3rd St., Milwaukee, WI |
1964	1	700 W. Lexington, Glendale, WI |
1965	1	2265 S. Howell Ave., Milwaukee, WI |
1966	1	316 N. Milwaukee St., Milwaukee, WI |
1967	1	1030 N. Water St., Milwaukee, WI |
1968	1	500 N. Water St., Milwaukee, WI |
1969	1	320 E. Mason St., Milwaukee, WI |
1970	1	625 S. 5th St., Milwaukee, WI |
1971	1	1547 N. Jackson St., Milwaukee, WI |
1972	1	2414 S. St. Clair St., Milwaukee, WI |
1973	1	120 E. Riverside Ave., 2 mi northeast of Encampment, Riverside, WY |
1974	1	909 Front St., Evanston, WY |
1975	1	20 N. Penland St., Baggs, WY |
1976	1	211 E. Flaming Gorge Way, Green River, WY |
1977	1	1601 Harrison Dr., Evanston, WY |
1978	1	1172 W. Flaming Gorge Way, Green River, WY |
1979	1	401 Cedar St., Rawlins, WY
1980	1	203 Cleveland St., Sundance, WY |
1981	1	675 E. Hart St., Buffalo, WY |
1982	1	1550 Sheridan Ave., Cody, WY |
1983	1	1385 Sheridan Ave., Cody, WY |
1984	1	1620 E. Cleveland St., Sundance, WY |
1985	1	628 Richards St., Douglas, WY |
1986	1	1 E. Alger St., Sheridan, WY |
1987	1	241 S. Center St., Casper, WY |
1988	1	100 E. Main St., Atlantic City, WY |
1989	1	72 S. Glenwood, Jackson, WY |
1990	1	115 E. Ramshorn Ave., Dubois, WY |
1991	1	135 E. Broadway, Jackson, WY |
1992	1	3295 Village Dr., Teton Village, WY |
1993	1	150 W. Main St., Atlantic City, WY |
1994	1	119 E. Ramshorn Ave., Dubois, WY |
1995	1	84 E. Broadway, Jackson, WY, 83001 |
1996	1	117 W. Pine St., Pinedale, WY |
1997	1	173 S. Main St., 10 mi east of Lander, Hudson, WY, 82515
1998	1	Grant Village, Yellowstone National Park, WY |
1999	1	Mammoth Hot Springs, Yellowstone National Park, WY |
