auto	motortrend	fuel_economy
0950	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 345 miles
0951	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 16 (mpg); vehicle range: 368 miles
0952	2	9 mpg	Fuel consumption: city= 9 (mpg); highway= 12 (mpg); combined= 10 (mpg); vehicle range: 230 miles
0953	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 405 miles
0954	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 405 miles
0955	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 18 (mpg); combined= 16 (mpg); vehicle range: 432 miles
0956	2	9 mpg	Fuel consumption: city= 9 (mpg); highway= 12 (mpg); combined= 10 (mpg); vehicle range: 270 miles
0957	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0958	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0959	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0960	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 370 miles
0961	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 267 mi. range
0962	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 26 MPG highway, 22 MPG combined and 363 mi. range
0963	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 26 MPG highway, 22 MPG combined and 363 mi. range
0964	2	30 mpg	Fuel economy: EPA (08):, 30 MPG city, 27 MPG highway, 29 MPG combined and 435 mi. range
0965	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 29 MPG highway, 24 MPG combined and 420 mi. range
0966	2	23 mpg	Fuel economy: EPA (08):, 14 MPG city, 21 MPG highway, 16 MPG combined and 264 mi. range
0967	2	41 mpg	Fuel economy: EPA (08):, 41 MPG city, 36 MPG highway, 39 MPG combined and 663 mi. range
0968	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 29 MPG highway, 24 MPG combined and 380 mi. range
0969	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 29 MPG highway, 24 MPG combined and 380 mi. range
0970	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 31 MPG highway, 26 MPG combined and 481 mi. range
0971	2	20 mpg	Fuel economy: EPA 08, 20 MPG city, 28 MPG highway, 23 MPG combined and 366 mi. range
0972	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 30 MPG highway, 24 MPG combined and 380 mi. range
0973	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 30 MPG highway, 24 MPG combined and 380 mi. range
0974	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 380 miles
0975	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 27 (mpg); combined= 22 (mpg); vehicle range: 332 miles
0976	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 30 MPG highway, 23 MPG combined and 409 mi. range
0977	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 26 MPG highway, 21 MPG combined and 374 mi. range
0978	2	19 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 377 miles
0979	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 377 miles
0980	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0981	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 352 miles
0982	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
0983	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 30 MPG highway, 24 MPG combined and 362 mi. range
0984	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 30 MPG highway, 24 MPG combined and 362 mi. range
0985	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 30 MPG highway, 25 MPG combined and 462 mi. range
0986	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 31 (mpg); combined= 24 (mpg); vehicle range: 380 miles
0987	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 362 miles
0988	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0989	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 388 miles
0990	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 24 MPG highway, 20 MPG combined and 370 mi. range
0991	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 24 MPG highway, 20 MPG combined and 370 mi. range
0992	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 22 MPG highway, 19 MPG combined and 352 mi. range
0993	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
0994	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
0995	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
0996	2	18 mpg	Fuel economy: EPA 08, 18 MPG city, 25 MPG highway, 21 MPG combined and 388 mi. range
0997	2	17 mpg	Fuel economy: EPA 08, 17 MPG city, 22 MPG highway, 19 MPG combined and 352 mi. range
0998	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
0999	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
1000	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 22 MPG highway, 18 MPG combined and 380 mi. range
1001	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 22 MPG highway, 18 MPG combined and 380 mi. range
1002	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 21 MPG highway, 16 MPG combined and 338 mi. range
1003	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 20 (mpg); combined= 16 (mpg); vehicle range: 338 miles
1004	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 20 (mpg); combined= 16 (mpg); vehicle range: 338 miles
1005	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 317 miles
1006	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 28 (mpg); combined= 23 (mpg); vehicle range: 407 miles
1007	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 28 (mpg); combined= 23 (mpg); vehicle range: 407 miles
1008	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 354 miles
1009	2	16 mpg	Fuel economy: EPA 08, 16 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
1010	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
1011	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 23 MPG highway, 19 MPG combined and 399 mi. range
1012	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 407 miles
1013	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 336 miles
1014	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 18 (mpg); vehicle range: 385 miles
1015	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 364 miles
1016	2	N/A	Fuel consumption:
1017	2	N/A	Fuel consumption:
1018	2	24 mpg	Fuel economy: EPA (08):, 24 MPG city, 33 MPG highway, 28 MPG combined and 434 mi. range
1019	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city, 33 MPG highway, 28 MPG combined and 434 mi. range
1020	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 30 MPG highway, 26 MPG combined and 403 mi. range
1021	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 290 mi. range
1022	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 403 miles
1023	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 403 miles
1024	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 29 (mpg); combined= 25 (mpg); vehicle range: 388 miles
1025	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 290 miles
1026	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 261 miles
1027	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 22 (mpg); combined= 19 (mpg); vehicle range: 261 miles
1028	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 22 (mpg); combined= 19 (mpg); vehicle range: 261 miles
1029	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 22 (mpg); combined= 19 (mpg); vehicle range: 261 miles
1030	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city, 32 MPG highway, 27 MPG combined and 419 mi. range
1031	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 29 MPG highway, 25 MPG combined and 362 mi. range
1032	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 290 mi. range
1033	2	27 mpg	Fuel economy: EPA (08):, 27 MPG city, 36 MPG highway, 31 MPG combined and 368 mi. range
1034	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 30 (mpg); vehicle range: 357 miles
1035	2	27 mpg	Fuel economy: EPA (08):, 27 MPG city, 36 MPG highway, 30 MPG combined and 357 mi. range
1036	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 30 (mpg); vehicle range: 357 miles
1037	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 357 miles
1038	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 290 miles
1039	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 28 MPG highway, 25 MPG combined and 415 mi. range
1040	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 27 MPG highway, 24 MPG combined and 379 mi. range
1041	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 26 MPG highway, 22 MPG combined and 365 mi. range
1042	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 25 MPG highway, 21 MPG combined and 332 mi. range
1043	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 24 (mpg); combined= 20 (mpg); vehicle range: 316 miles
1044	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city, 31 MPG highway, 27 MPG combined and 448 mi. range
1045	2	24 mpg	Fuel economy: EPA (08):, 24 MPG city, 29 MPG highway, 26 MPG combined and 411 mi. range
1046	2	22 mpg	Fuel consumption: city= 22 (mpg); highway= 28 (mpg); combined= 24 (mpg); vehicle range: 382 miles
1047	2	30 mpg	Fuel consumption: city= 30 (mpg); highway= 42 (mpg); combined= 34 (mpg); vehicle range: 496 miles
1048	2	30 mpg	Fuel consumption: city= 30 (mpg); highway= 42 (mpg); combined= 34 (mpg); vehicle range: 496 miles
1049	2	23 mpg	Fuel consumption: city= 22 (mpg); highway= 30 (mpg); combined= 25 (mpg); vehicle range: 430 miles
1050	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 27 MPG highway, 23 MPG combined and 396 mi. range
1051	2	23 mpg	Fuel consumption: city= 22 (mpg); highway= 30 (mpg); combined= 25 (mpg); vehicle range: 430 miles
1052	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 396 miles
1053	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 396 miles
1054	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 30 MPG highway, 26 MPG combined and 447 mi. range
1055	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 396 miles
1056	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 447 miles
1057	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 31 (mpg); vehicle range: 368 miles
1058	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 30 (mpg); vehicle range: 357 miles
1059	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 30 (mpg); vehicle range: 357 miles
1060	2	27 mpg	Fuel consumption: city= 27 (mpg); highway= 36 (mpg); combined= 30 (mpg); vehicle range: 357 miles
1061	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 465 miles
1062	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 444 miles
1063	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 444 miles
1064	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 380 miles
1065	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 27 MPG highway, 21 MPG combined and 500 mi. range
1066	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 27 MPG highway, 21 MPG combined and 500 mi. range
1067	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 428 miles
1068	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 18 (mpg); vehicle range: 428 miles
1069	2	20 mpg	Fuel economy: EPA 08, 20 MPG city, 27 MPG highway, 22 MPG combined and 436 mi. range
1070	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 23 (mpg); combined= 20 (mpg); vehicle range: 396 miles
1071	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 23 (mpg); combined= 20 (mpg); vehicle range: 396 miles
1072	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 528 mi. range
1073	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 18 (mpg); combined= 15 (mpg); vehicle range: 396 miles
1074	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 357 miles
1075	2	13 mpg	Fuel consumption: city= 13 (mpg); highway= 19 (mpg); combined= 15 (mpg); vehicle range: 357 miles
1076	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 28 MPG highway, 23 MPG combined and 455 mi. range
1077	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 436 mi. range
1078	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 28 MPG highway, 21 MPG combined and 355 mi. range
1079	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 21 (mpg); vehicle range: 355 miles
1080	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 316 miles
1081	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 338 miles
1082	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 316 miles
1083	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 338 miles
1084	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 19 (mpg); combined= 16 (mpg); vehicle range: 338 miles
1085	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 19 (mpg); combined= 16 (mpg); vehicle range: 338 miles
1086	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 29 MPG highway, 24 MPG combined and 349 mi. range
1087	2	21 mpg	Fuel economy: EPA 08, 21 MPG city, 29 MPG highway, 24 MPG combined and 349 mi. range
1088	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 349 miles
1089	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 349 miles
1090	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 382 miles
1091	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 382 miles
1092	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 382 miles
1093	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 29 (mpg); combined= 24 (mpg); vehicle range: 382 miles
1094	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 350 miles
1095	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 350 miles
1096	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 313 miles
1097	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 313 miles
1098	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 23 (mpg); combined= 19 (mpg); vehicle range: 413 miles
1099	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 391 miles
1100	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1101	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1102	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1103	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1104	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 24 (mpg); combined= 19 (mpg); vehicle range: 355 miles
1105	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 337 miles
1106	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 17 (mpg); vehicle range: 318 miles
1107	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 17 (mpg); vehicle range: 318 miles
1108	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 26 MPG highway, 21 MPG combined and 399 mi. range
1109	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 26 MPG highway, 21 MPG combined and 399 mi. range
1110	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 21 MPG combined and 399 mi. range
1111	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 26 MPG highway, 21 MPG combined and 399 mi. range
1112	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 25 MPG highway, 20 MPG combined and 380 mi. range
1113	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 399 miles
1114	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 399 miles
1115	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 21 (mpg); vehicle range: 399 miles
1116	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 399 miles
1117	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 380 miles
1118	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 32 MPG highway, 27 MPG combined and 540 mi. range
1119	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 32 MPG highway, 27 MPG combined and 540 mi. range
1120	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 32 MPG highway, 26 MPG combined and 520 mi. range
1121	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 27 MPG highway, 23 MPG combined and 460 mi. range
1122	2	35 mpg	Fuel economy: EPA (08):, 35 MPG city, 33 MPG highway, 34 MPG combined and 680 mi. range
1123	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 27 MPG highway, 23 MPG combined and 460 mi. range
1124	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 32 (mpg); combined= 27 (mpg); vehicle range: 540 miles
1125	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 32 (mpg); combined= 27 (mpg); vehicle range: 540 miles
1126	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 32 (mpg); combined= 26 (mpg); vehicle range: 520 miles
1127	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 460 miles
1128	2	35 mpg	Fuel consumption: city= 35 (mpg); highway= 33 (mpg); combined= 34 (mpg); vehicle range: 680 miles
1129	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 460 miles
1130	2	26 mpg	Fuel economy: EPA (08):, 26 MPG city, 35 MPG highway, 29 MPG combined and 406 mi. range
1131	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 18 MPG highway, 14 MPG combined and 392 mi. range
1132	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 18 MPG highway, 14 MPG combined and 392 mi. range
1133	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 18 MPG highway, 14 MPG combined and 392 mi. range
1134	2	19 mpg	Fuel economy: EPA 08, 19 MPG city, 23 MPG highway, 21 MPG combined and 444 mi. range
1135	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1136	2	14 mpg	Fuel economy: EPA 08, 14 MPG city and 19 MPG highway
1137	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1138	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1139	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1140	2	15 mpg	Fuel economy: EPA 08, 15 MPG city and 20 MPG highway
1141	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1142	2	14 mpg	Fuel economy: EPA 08, 14 MPG city, 19 MPG highway, 16 MPG combined and 338 mi. range
1143	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 21 MPG highway, 17 MPG combined and 331 mi. range
1144	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city and 30 MPG highway
1145	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city and 30 MPG highway
1146	2	25 mpg	Fuel economy: EPA (08):, 25 MPG city and 30 MPG highway
1147	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 364 miles
1148	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 364 miles
1149	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 26 MPG highway, 22 MPG combined and 440 mi. range
1150	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 26 MPG highway, 22 MPG combined and 440 mi. range
1151	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 23 MPG highway, 20 MPG combined and 433 mi. range
1152	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 23 MPG highway, 20 MPG combined and 433 mi. range
1153	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 23 MPG highway, 20 MPG combined and 433 mi. range
1154	2	18 mpg	Fuel economy: EPA (08):, 18 MPG city, 23 MPG highway, 20 MPG combined and 433 mi. range
1155	2	15 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 338 mi. range
1156	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 338 mi. range
1157	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 338 mi. range
1158	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 18 MPG highway, 14 MPG combined and 296 mi. range
1159	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city and 26 MPG highway
1160	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city and 26 MPG highway
1161	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city and 26 MPG highway
1162	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 364 miles
1163	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 30 (mpg); combined= 26 (mpg); vehicle range: 364 miles
1164	2	24 mpg	Fuel economy: EPA (08):, 24 MPG city, 31 MPG highway, 27 MPG combined and 391 mi. range
1165	2	27 mpg	Fuel economy: EPA (08):, 27 MPG city, 34 MPG highway, 29 MPG combined and 421 mi. range
1166	2	27 mpg	Fuel economy: EPA (08):, 27 MPG city, 34 MPG highway, 29 MPG combined and 421 mi. range
1167	2	27 mpg	Fuel economy: EPA (08):, 27 MPG city, 34 MPG highway, 29 MPG combined and 421 mi. range
1168	2	24 mpg	Fuel economy: EPA (08):, 24 MPG city, 30 MPG highway, 26 MPG combined and 377 mi. range
1169	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 28 MPG highway, 24 MPG combined and 348 mi. range
1170	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1171	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1172	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1173	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1174	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1175	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1176	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1177	2	12 mpg	Fuel economy: EPA (08):, 12 MPG city, 17 MPG highway, 14 MPG combined and 392 mi. range
1178	2	9 mpg	Fuel economy: EPA (08):, 9 MPG city, 15 MPG highway, 11 MPG combined and 278 mi. range
1179	2	9 mpg	Fuel economy: EPA (08):, 9 MPG city, 15 MPG highway, 11 MPG combined and 278 mi. range
1180	2	10 mpg	Fuel economy: EPA (08):, 10 MPG city, 17 MPG highway, 13 MPG combined and 309 mi. range
1181	2	10 mpg	Fuel economy: EPA (08):, 10 MPG city, 17 MPG highway, 13 MPG combined and 309 mi. range
1182	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 19 MPG combined and 386 mi. range
