auto	yahoo	engine
1694	1	4.6L V8, 32 valves, 357 hp @ 6400 rpm
1695	1	4.6L V8, 32 valves, 380 hp @ 6400 rpm
1696	1	4.6L V8, 32 valves, 380 hp @ 6400 rpm
1697	1	4.6L V8, 32 valves, 380 hp @ 6400 rpm
1698	1	4.6L V8, 32 valves, 357 hp @ 6400 rpm
1699	1	1.8L I4, 16 valves, 240 hp @ 8000 rpm
1700	1	1.8L I4, 16 valves, 257 hp @ 8000 rpm
1701	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1702	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1703	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1704	1	5.7L V8, 32 valves, 381 hp @ 5600 rpm
1705	1	4.3L V8, 32 valves, 288 hp @ 5600 rpm
1706	1	6.0L V8, 16 valves, 332 hp @ 5100 rpm
1707	1	6.0L V8, 16 valves, 332 hp @ 5100 rpm
1708	1	4.2L V8, 32 valves, 350 hp @ 6800 rpm
1709	1	5.0L V8, 32 valves, 385 hp @ 6500 rpm
1710	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1711	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1712	1	6.0L V8, 16 valves, 332 hp @ 5100 rpm
1713	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1714	1	6.0L V8, 16 valves, 332 hp @ 5100 rpm
1715	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1716	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1717	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1718	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1719	1	6.2L V8, 16 valves, 403 hp @ 5700 rpm
1720	1	5.0L V8, 32 valves, 385 hp @ 6500 rpm
1721	1	5.0L V8, 32 valves, 470 hp @ 6000 rpm
1722	1	5.0L V8, 32 valves, 510 hp @ 6000 rpm
1723	1	5.2L V10, 40 valves, 435 hp @ 6800 rpm
1724	1	3.8L H6, 24 valves, 385 hp @ 6500 rpm
1725	1	3.6L H6, 24 valves, 345 hp @ 6500 rpm
1726	1	3.8L H6, 24 valves, 385 hp @ 6500 rpm
1727	1	4.8L V8, 32 valves, 360 hp @ 6300 rpm
1728	1	3.8L V6, 24 valves, 485 hp @ 6400 rpm
1729	1	3.8L V6, 24 valves, 485 hp @ 6400 rpm
1730	1	3.6L H6, 24 valves, 345 hp @ 6500 rpm
1731	1	3.8L H6, 24 valves, 385 hp @ 6500 rpm
1732	1	3.8L H6, 24 valves, 385 hp @ 6500 rpm
1733	1	4.4L V8, 32 valves, 555 hp @ 6000 rpm
1734	1	3.5L V6, 24 valves, 268 hp @ 6000 rpm
1735	1	3.0L V6, 24 valves, 210 hp @ 3800 rpm
1736	1	3.5L V6, 24 valves, 268 hp @ 6000 rpm
1737	1	5.5L V8, 32 valves, 382 hp @ 6000 rpm
1738	1	6.3L V8, 32 valves, 503 hp @ 6800 rpm
1739	1	5.5L V8, 32 valves, 382 hp @ 6000 rpm
1740	1	6.3L V8, 32 valves, 507 hp @ 6800 rpm
1741	1	5.0L V8, 32 valves, 375 hp @ 6500 rpm
1742	1	5.0L V8, 32 valves, 385 hp @ 6500 rpm
1743	1	5.0L V8, 32 valves, 510 hp @ 6000 rpm
1744	1	5.0L V8, 32 valves, 385 hp @ 6500 rpm
1745	1	5.0L V8, 32 valves, 510 hp @ 6000 rpm
1746	1	5.0L V8, 32 valves, 510 hp @ 6000 rpm
1747	1	5.0L V8, 32 valves, 510 hp @ 6000 rpm
1748	1	4.4L V8, 32 valves, 400 hp @ 5500 rpm
1749	1	4.4L V8, 32 valves, 400 hp @ 5500 rpm
1750	1	3.6L H6, 24 valves, 345 hp @ 6500 rpm
1751	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1752	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1753	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1754	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1755	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1756	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1757	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1758	1	2.4L I4, 16 valves, 158 hp @ 6000 rpm
1759	1	2.4L I4, 16 valves, 158 hp @ 6000 rpm
1760	1	1.4L I4, 16 valves, 138 hp @ 4900 rpm
1761	1	1.6L I4, 16 valves, 188 hp @ 5600 rpm
1762	1	1.6L I4, 16 valves, 188 hp @ 5600 rpm
1763	1	2.4L I4, 16 valves, 200 hp @ 6300 rpm
1764	1	2.4L I4, 16 valves, 200 hp @ 6300 rpm
1765	1	2.4L I4, 16 valves, 198 hp @ 6300 rpm
1766	1	2.0L I4, 16 valves, 274 hp @ 6000 rpm
1767	1	2.4L I4, 16 valves, 173 hp @ 6000 rpm
1768	1	2.4L I4, 16 valves, 173 hp @ 6000 rpm
1769	1	2.5L H4, 16 valves, 170 hp @ 6000 rpm
1770	1	2.5L H4, 16 valves, 224 hp @ 5200 rpm
1771	1	1.6L I4, 16 valves, 118 hp @ 6000 rpm
1772	1	1.6L I4, 16 valves, 172 hp @ 5500 rpm
1773	1	1.6L I4, 16 valves, 208 hp @ 6000 rpm
1774	1	2.5L I4, 16 valves, 170 hp @ 6000 rpm
1775	1	2.5L I4, 16 valves, 170 hp @ 6000 rpm
1776	1	2.5L I4, 16 valves, 170 hp @ 6000 rpm
1777	1	2.5L I4, 16 valves, 170 hp @ 6000 rpm
1778	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1779	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1780	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1781	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1782	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1783	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1784	1	4.8L V8, 32 valves, 405 hp @ 6500 rpm
1785	1	4.8L V8, 32 valves, 550 hp @ 6000 rpm
1786	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1787	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1788	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1789	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1790	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1791	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1792	1	6.2L V8, 16 valves, 430 hp @ 5900 rpm
1793	1	7.0L V8, 16 valves, 505 hp @ 6300 rpm
1794	1	6.2L V8, 16 valves, 638 hp @ 6500 rpm
1795	1	6.2L V8, 16 valves, 638 hp @ 6500 rpm
1796	1	4.4L V8, 32 valves, 400 hp @ 5500 rpm
1797	1	4.4L V8, 32 valves, 400 hp @ 5500 rpm
1798	1	4.4L V8, 32 valves, 400 hp @ 5500 rpm
1799	1	6.0L V12, 48 valves, 535 hp @ 5250 rpm
1800	1	5.5L V8, 24 valves, 500 hp @ 6100 rpm
1801	1	5.5L V8, 24 valves, 500 hp @ 6100 rpm
1802	1	MOTOR, NA valves, 248 hp @ 4500 rpm
1803	1	3.8L H6, 24 valves, 435 hp @ 7600 rpm
1804	1	4.2L V8, 32 valves, 420 hp @ 7800 rpm
1805	1	5.2L V10, 40 valves, 525 hp @ 8000 rpm
1806	1	4.2L V8, 32 valves, 405 hp @ 7100 rpm
1807	1	4.7L V8, 32 valves, 433 hp @ 7000 rpm
1808	1	4.7L V8, 32 valves, 433 hp @ 7000 rpm
1809	1	3.8L H6, 24 valves, 500 hp @ 6000 rpm
1810	1	6.2L V8, 32 valves, 518 hp @ 6800 rpm
1811	1	5.5L V12, 36 valves, 510 hp @ 5000 rpm
1812	1	5.5L V8, 32 valves, 382 hp @ 6000 rpm
1813	1	6.0L V12, 36 valves, 604 hp @ 4800 rpm
1814	1	5.5L V8, 32 valves, 382 hp @ 6000 rpm
1815	1	5.5L V12, 36 valves, 510 hp @ 5000 rpm
1816	1	6.0L W12, 48 valves, 552 hp @ 6100 rpm
1817	1	6.0L W12, 48 valves, 600 hp @ 6000 rpm
1818	1	6.0L W12, 48 valves, 600 hp @ 6000 rpm
1819	1	6.3L V8, 32 valves, 563 hp @ 6800 rpm
1820	1	4.3L V8, 32 valves, 490 hp @ 8500 rpm
1821	1	4.3L V8, 32 valves, 490 hp @ 8500 rpm
1822	1	6.0L W12, 48 valves, 600 hp @ 6100 rpm
1823	1	5.2L V10, 40 valves, 560 hp @ 8000 rpm
1824	1	4.3L V8, 32 valves, 460 hp @ 7750 rpm
1825	1	6.75L V8, 16 valves, 450 hp @ 4100 rpm
1826	1	6.0L V12, 48 valves, 510 hp @ 6500 rpm
1827	1	6.0L V12, 48 valves, 510 hp @ 6500 rpm
1828	1	4.3L V8, 32 valves, 510 hp @ 8500 rpm
1829	1	6.0L V12, 48 valves, 620 hp @ 7600 rpm
1830	1	6.0L V12, 48 valves, 540 hp @ 7250 rpm
1831	1	6.5L V12, 48 valves, 640 hp @ 8000 rpm
1832	1	6.5L V12, 48 valves, 640 hp @ 8000 rpm
1833	1	6.5L V12, 48 valves, 650 hp @ 8000 rpm
1834	1	6.75L V12, 48 valves, 453 hp @ 5350 rpm
1835	1	6.75L V12, 48 valves, 453 hp @ 5350 rpm
1836	1	6.75L V12, 48 valves, 453 hp @ 5350 rpm
1837	1	6.75L V12, 48 valves, 453 hp @ 5350 rpm
1838	1	6.0L V12, 36 valves, 604 hp @ 4800 rpm
1839	1	5.5L V12, 36 valves, 543 hp @ 5250 rpm
1840	1	6.0L V12, 48 valves, 620 hp @ 7600 rpm
1841	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1842	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1843	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1844	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1845	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1846	1	2.5L I4, 16 valves, 152 hp @ 5200 rpm
1847	1	2.5L I4, 16 valves, 152 hp @ 5200 rpm
1848	1	2.5L I4, 16 valves, 152 hp @ 5200 rpm
1849	1	4.0L V6, 24 valves, 261 hp @ 5600 rpm
1850	1	4.0L V6, 24 valves, 261 hp @ 5600 rpm
1851	1	2.4L I4, 16 valves, 175 hp @ 6000 rpm
1852	1	2.4L I4, 16 valves, 176 hp @ 6000 rpm
1853	1	2.4L I4, 16 valves, 176 hp @ 6000 rpm
1854	1	2.4L I4, 16 valves, 176 hp @ 6000 rpm
1855	1	2.0L I4, 16 valves, 148 hp @ 6000 rpm
1856	1	2.0L I4, 16 valves, 148 hp @ 6000 rpm
1857	1	2.0L I4, 16 valves, 148 hp @ 6000 rpm
1858	1	2.4L I4, 16 valves, 185 hp @ 6500 rpm
1859	1	2.4L I4, 16 valves, 180 hp @ 6000 rpm
1860	1	2.4L I4, 16 valves, 180 hp @ 6000 rpm
1861	1	2.4L I4, 16 valves, 185 hp @ 6500 rpm
1862	1	2.4L I4, 16 valves, 180 hp @ 6000 rpm
1863	1	2.2L I4, 16 valves, 155 hp @ 6100 rpm
1864	1	2.2L I4, 16 valves, 155 hp @ 6100 rpm
1865	1	2.5L I4, 16 valves, 175 hp @ 5600 rpm
1866	1	3.5L V6, 24 valves, 270 hp @ 6000 rpm
1867	1	2.5L H4, 16 valves, 170 hp @ 5600 rpm
1868	1	3.6L H6, 24 valves, 256 hp @ 6000 rpm
1869	1	2.5L H4, 16 valves, 265 hp @ 5600 rpm
1870	1	2.7L I4, 16 valves, 159 hp @ 5200 rpm
1871	1	2.7L I4, 16 valves, 159 hp @ 5200 rpm
1872	1	4.0L V6, 24 valves, 236 hp @ 5200 rpm
1873	1	4.0L V6, 24 valves, 236 hp @ 5200 rpm
1874	1	4.0L V6, 24 valves, 236 hp @ 5200 rpm
1875	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1876	1	2.4L I4, 16 valves, 162 hp @ 6000 rpm
1877	1	2.4L I4, 16 valves, 166 hp @ 5800 rpm
1878	1	2.4L I4, 16 valves, 168 hp @ 6000 rpm
1879	1	3.0L V6, 24 valves, 230 hp @ 6250 rpm
1880	1	3.0L V6, 24 valves, 230 hp @ 6250 rpm
1881	1	3.0L V6, 24 valves, 230 hp @ 6250 rpm
1882	1	3.5L V6, 24 valves, 276 hp @ 6300 rpm
1883	1	2.4L I4, 16 valves, 175 hp @ 6000 rpm
1884	1	3.5L V6, 24 valves, 276 hp @ 6300 rpm
1885	1	3.3L V6, 12 valves, 175 hp @ 5000 rpm
1886	1	2.7L I4, 16 valves, 159 hp @ 5200 rpm
1887	1	2.7L I4, 16 valves, 159 hp @ 5200 rpm
1888	1	2.7L I4, 16 valves, 159 hp @ 5200 rpm
1889	1	4.0L V6, 24 valves, 236 hp @ 5200 rpm
1890	1	1.5L I4, 16 valves, 122 hp @ 6000 rpm
1891	1	1.5L I4, 16 valves, 122 hp @ 6000 rpm
1892	1	2.3L I4, 16 valves, 143 hp @ 5250 rpm
1893	1	2.3L I4, 16 valves, 143 hp @ 5250 rpm
1894	1	4.0L V6, 12 valves, 207 hp @ 5250 rpm
1895	1	4.0L V6, 12 valves, 207 hp @ 5250 rpm
1896	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1897	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1898	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1899	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1900	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1901	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1902	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1903	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1904	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1905	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1906	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1907	1	2.5L I4, 16 valves, 161 hp @ 6000 rpm
1908	1	2.3L I4, 16 valves, 244 hp @ 5000 rpm
1909	1	2.3L I4, 16 valves, 244 hp @ 5000 rpm
1910	1	2.3L I4, 16 valves, 244 hp @ 5000 rpm
1911	1	2.3L I4, 16 valves, 244 hp @ 5000 rpm
1912	1	2.0L I4, 16 valves, 197 hp @ 7800 rpm
1913	1	2.0L I4, 16 valves, 197 hp @ 7800 rpm
1914	1	4.6L V8, 16 valves, 248 hp @ 4750 rpm
1915	1	4.6L V8, 16 valves, 248 hp @ 4750 rpm
1916	1	2.0L I4, 16 valves, 197 hp @ 7800 rpm
1917	1	2.0L I4, 16 valves, 197 hp @ 7800 rpm
1918	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1919	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1920	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1921	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1922	1	3.7L I5, 20 valves, 242 hp @ 5600 rpm
1923	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1924	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1925	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1926	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1927	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1928	1	2.4L I4, 16 valves, 182 hp @ 6700 rpm
1929	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1930	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1931	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1932	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1933	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1934	1	1.8L I4, 16 valves, 140 hp @ 6300 rpm
1935	1	2.5L I4, 16 valves, 152 hp @ 5200 rpm
1936	1	2.5L I4, 16 valves, 152 hp @ 5200 rpm
1937	1	4.0L V6, 24 valves, 261 hp @ 5600 rpm
1938	1	4.0L V6, 24 valves, 261 hp @ 5600 rpm
1939	1	2.0L I4, 16 valves, 140 hp @ 4000 rpm
1940	1	2.4L I4, 16 valves, 166 hp @ 6000 rpm
1941	1	2.4L I4, 16 valves, 166 hp @ 6000 rpm
1942	1	2.4L I4, 16 valves, 166 hp @ 6000 rpm
1943	1	2.4L I4, 16 valves, 166 hp @ 6000 rpm
1944	1	3.2L V6, 24 valves, 230 hp @ 6200 rpm
1945	1	2.5L I5, 20 valves, 170 hp @ 5700 rpm
1946	1	2.5L I5, 20 valves, 170 hp @ 5700 rpm
1947	1	2.5L I5, 20 valves, 170 hp @ 5700 rpm
1948	1	2.3L I4, 16 valves, 143 hp @ 5250 rpm
1949	1	2.3L I4, 16 valves, 143 hp @ 5250 rpm
1950	1	4.0L V6, 12 valves, 207 hp @ 5250 rpm
1951	1	4.0L V6, 12 valves, 207 hp @ 5250 rpm
1952	1	2.5L I5, 20 valves, 170 hp @ 5700 rpm
1953	1	2.5L I5, 20 valves, 170 hp @ 5700 rpm
1954	1	2.0L I4, 16 valves, 140 hp @ 4000 rpm
1955	1	2.4L I4, 16 valves, 177 hp @ 6500 rpm
1956	1	2.4L I4, 16 valves, 177 hp @ 6500 rpm
1957	1	2.4L I4, 16 valves, 177 hp @ 6500 rpm
1958	1	2.4L I4, 16 valves, 190 hp @ 7000 rpm
1959	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1960	1	2.4L I4, 16 valves, 190 hp @ 7000 rpm
1961	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1962	1	2.4L I4, 16 valves, 190 hp @ 7000 rpm
1963	1	3.5L V6, 24 valves, 271 hp @ 6200 rpm
1964	1	3.7L V6, 12 valves, 210 hp @ 5200 rpm
1965	1	3.7L V6, 12 valves, 210 hp @ 5200 rpm
1966	1	3.7L V6, 12 valves, 210 hp @ 5200 rpm
1967	1	4.0L V6, 24 valves, 260 hp @ 6000 rpm
1968	1	4.0L V6, 24 valves, 260 hp @ 6000 rpm
1969	1	4.0L V6, 24 valves, 260 hp @ 6000 rpm
1970	1	2.4L I4, 16 valves, 168 hp @ 6000 rpm
1971	1	2.0L I4, 16 valves, 136 hp @ 6300 rpm
1972	1	3.7L V6, 12 valves, 210 hp @ 5200 rpm
1973	1	3.7L V6, 12 valves, 210 hp @ 5200 rpm
1974	1	2.3L I4, 16 valves, 263 hp @ 5500 rpm
1975	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1976	1	2.5L I4, 16 valves, 171 hp @ 6000 rpm
1977	1	2.4L I4, 16 valves, 180 hp @ 6800 rpm
1978	1	2.4L I4, 16 valves, 180 hp @ 6800 rpm
1979	1	2.4L I4, 16 valves, 180 hp @ 6800 rpm
1980	1	2.4L I4, 16 valves, 160 hp @ 5500 rpm
1981	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1982	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1983	1	3.6L V6, 24 valves, 304 hp @ 6400 rpm
1984	1	3.6L V6, 24 valves, 304 hp @ 6400 rpm
1985	1	6.2L V8, 16 valves, 426 hp @ 5900 rpm
1986	1	2.0L I4, 16 valves, 200 hp @ 5100 rpm
1987	1	2.0L I4, 16 valves, 200 hp @ 5100 rpm
1988	1	1.3L I4, 8 valves, 110 hp @ 6000 rpm
1989	1	2.9L I4, 16 valves, 185 hp @ 5600 rpm
1990	1	3.7L I5, 20 valves, 242 hp @ 5600 rpm
1991	1	1.3L I4, 8 valves, 110 hp @ 6000 rpm
1992	1	1.3L I4, 8 valves, 110 hp @ 6000 rpm
1993	1	4.3L V6, 12 valves, 195 hp @ 4600 rpm
1994	1	4.3L V6, 12 valves, 195 hp @ 4600 rpm
1995	1	4.8L V8, 16 valves, 295 hp @ 5600 rpm
1996	1	4.3L V6, 12 valves, 195 hp @ 4600 rpm
1997	1	4.8L V8, 16 valves, 302 hp @ 5600 rpm
1998	1	2.5L I5, 20 valves, 227 hp @ 5000 rpm
1999	1	2.5L I5, 20 valves, 227 hp @ 5000 rpm
